-11.7164	-9.20842	-9.4228	12.836	4.21452	1.0873	-1.29149	8.2377	-0.691148	-2.62891	-1.17456	-4.41817	1.38228	-0.767861	1.0258	-0.257861	1.85325	0.401095	-0.080041	0.528897	-0.262458	-1.89044	-1.65978	0.610773	-0.0222318	1.02274	-1.74952	-0.503449	-0.282938	0.421712	0.277397	-1.54951	0.770531	-0.0127798	-0.159929	0.69272	0.970255	-0.152493	-0.997787	-0.724882	0.702017	-0.700826	1.70911	-2.06002	0.374379	0.181822	0.551526	0.278169	-2.6043	0.641281	 
-12.2185	-6.98971	-9.31429	12.1271	3.26898	0.39604	-0.846487	7.57817	-1.08943	-2.89277	-1.86475	-4.648	1.82689	-0.251187	1.57869	-0.56934	1.20784	0.837871	0.473175	0.715877	0.368607	-1.17654	-0.755961	0.820311	0.947701	1.10056	-1.69825	-0.642122	-1.31133	0.315968	-0.673155	-1.28376	0.0664504	0.336029	0.426612	0.788028	0.445511	0.453209	-1.21594	-0.655965	0.328651	-0.70679	1.55568	-1.65128	0.529589	0.11006	0.943631	-0.103872	-2.54086	0.243714	 
-12.4318	-5.61208	-9.13235	11.0605	2.25763	0.102828	-0.613348	7.31554	-1.28007	-2.78254	-2.24523	-4.73151	1.77288	0.155584	1.79922	-0.961948	0.577008	1.19153	0.543168	1.00912	0.781306	-0.656661	-0.227551	0.820348	1.60598	1.02873	-1.36295	-0.800438	-1.80795	0.189101	-1.23289	-0.985975	-0.412712	0.526792	0.786619	0.740434	0.0554237	0.643203	-1.22392	-0.64351	0.0497639	-0.716075	1.33709	-1.0925	0.398646	-0.181724	1.13976	-0.388812	-2.16627	-0.0995581	 
-13.1995	-3.70132	-9.25909	9.59314	0.853971	0.0240014	-0.457977	5.92546	-1.62207	-2.34486	-2.33928	-4.82423	1.46606	1.45551	2.11943	-1.20869	0.413461	1.4414	0.997973	1.56581	1.12422	0.362479	0.0415093	0.613015	2.10094	0.809744	-0.835545	-1.0235	-2.332	-0.0769306	-1.81303	-0.955358	-0.68028	0.820084	1.23403	0.390371	-0.26457	0.365045	-1.27926	-0.353599	-0.174994	-0.749024	1.15705	-0.27663	0.0139247	-0.0778313	0.974631	-0.623452	-1.26098	-0.210914	 
-12.8997	-1.99452	-9.32492	8.0553	-0.216864	-0.156891	-0.192961	5.74408	-1.80175	-1.70757	-2.61515	-4.69941	1.4082	1.87401	2.43003	-1.42803	0.353682	1.83904	0.659161	1.85456	1.02025	0.78489	0.0409347	0.547334	2.48119	0.932772	-0.467991	-1.05418	-2.71243	-0.00246621	-2.11798	-0.648295	-0.536998	0.853803	1.21071	0.00625095	-0.418305	0.18286	-1.56491	-0.224269	-0.416395	-0.851112	1.16692	0.287749	-0.258758	0.0782614	0.794364	-0.674359	-1.01399	-0.33045	 
-13.2728	-0.918661	-9.21788	6.37856	-1.23117	0.0743202	-0.332891	4.49776	-2.10846	-1.17081	-2.54634	-4.46147	0.852456	2.50698	2.80223	-1.26	1.00016	2.20966	0.41842	2.10142	0.990783	1.24288	0.032925	0.298198	2.3248	0.795566	-0.230251	-1.17407	-2.90668	-0.0855373	-2.16257	-0.366789	-0.00196769	0.821311	1.27673	-0.366801	-0.518405	-0.356894	-1.80847	-0.142335	-0.368501	-1.09336	1.11271	0.817354	-0.464817	0.301651	0.339582	-0.38645	-0.678819	-0.642545	 
-12.9658	0.406524	-9.28128	4.57364	-2.33281	0.271439	-0.107534	3.29826	-2.3612	-0.436925	-2.88029	-3.95397	0.413535	2.764	3.17652	-0.889751	1.63295	2.52133	0.0923196	2.26492	0.773636	1.53421	0.101665	0.00822531	2.12224	0.926297	-0.112626	-1.19951	-3.23322	-0.00840761	-2.03353	0.236664	0.567383	0.61352	1.07403	-0.702934	-0.665662	-0.69984	-1.8792	-0.238567	-0.450933	-1.26671	1.03684	0.969616	-0.457743	0.193517	-0.118275	0.183833	-0.653146	-1.19162	 
-13.0044	0.665258	-9.14014	2.44501	-3.04797	0.556584	-0.258194	1.78815	-2.67746	-0.0647357	-2.86528	-3.52818	-0.354526	2.89343	3.34942	-0.328379	2.53803	2.55226	-0.309019	2.22801	0.648733	1.46205	0.126422	-0.083979	1.48659	0.820184	-0.302162	-1.36403	-3.29707	-0.120051	-1.57636	0.790495	1.06061	0.460715	0.884599	-0.950165	-0.843403	-1.04284	-1.72096	-0.527815	-0.442392	-1.40991	0.995576	0.740803	-0.173946	-0.0524914	-0.468873	0.552045	-0.642572	-1.80577	 
-12.7217	0.912983	-9.2909	0.575878	-3.42764	0.754736	-0.0438879	0.0745929	-2.74091	0.221103	-3.10173	-3.05516	-1.21066	2.86145	3.5807	0.328899	3.03093	2.45844	-0.608664	2.21429	0.273428	1.43207	0.22653	0.00342207	0.9529	1.07798	-0.776777	-1.4561	-3.3029	-0.0911177	-1.09098	1.19545	1.0807	0.264146	0.638201	-0.87572	-0.965667	-1.14734	-1.14376	-0.669564	-0.66718	-1.2997	0.826089	0.144636	0.181272	-0.288363	-0.597092	0.792107	-0.758059	-2.12563	 
-12.7226	0.459412	-9.4805	-1.11631	-3.35205	0.665907	-0.122617	-0.764469	-2.81178	-0.0311943	-3.20053	-2.75404	-2.27794	2.73065	3.71885	0.614202	3.29495	2.26953	-1.0669	2.0905	0.17182	1.03447	0.154092	0.111176	0.607555	1.19241	-1.08498	-1.73024	-3.1861	-0.110331	-0.704272	1.43985	1.05718	0.461923	0.426572	-0.927281	-1.13349	-1.00823	-0.890311	-0.813008	-0.713577	-1.14464	0.800621	-0.214326	0.289854	-0.470223	-0.262358	0.590771	-0.742226	-1.9055	 
-12.2727	-0.321905	-9.59042	-2.98365	-3.14988	0.644711	0.0502083	-2.18536	-2.929	-0.360712	-3.57258	-2.42538	-2.9306	2.51215	3.69478	1.25805	3.19337	1.9204	-1.53843	1.83732	-0.0287338	0.878928	0.306831	0.347418	0.406346	1.45439	-1.6725	-1.80529	-3.06368	-0.0666604	-0.392744	1.6289	0.850526	0.511088	0.147563	-0.809572	-1.34658	-0.74385	-0.603538	-0.772099	-0.733187	-0.896654	0.916561	-0.591754	0.369996	-0.631785	0.340914	0.158728	-0.724578	-1.43465	 
-12.0657	-1.67751	-9.76774	-4.61207	-2.40424	0.638714	0.26603	-4.19033	-2.96736	-0.905984	-3.68306	-2.34925	-3.72869	2.28758	3.53779	1.79282	2.84678	1.50158	-1.75645	1.82025	-0.130019	1.07083	0.541526	0.599974	0.133912	1.60056	-2.01625	-1.77857	-2.73912	-0.0273985	-0.171205	1.42025	0.466489	0.692078	-0.041123	-0.642658	-1.48084	-0.625774	-0.300211	-0.748317	-0.667988	-0.666758	0.981625	-0.584771	0.269719	-0.717946	1.09125	-0.203518	-0.648278	-0.638591	 
-11.7648	-2.78762	-10.1709	-5.95078	-1.8629	0.374865	0.517785	-4.73869	-3.00601	-1.57488	-3.73955	-2.24517	-4.28423	2.03893	3.18661	1.61357	2.53346	1.55133	-2.21095	1.62863	-0.251956	0.920323	0.609835	0.541179	-0.0597832	1.61633	-1.75756	-1.9983	-2.40812	0.147653	-0.123283	1.24137	0.305241	0.924946	-0.197827	-0.799965	-1.42699	-0.26769	-0.180298	-0.758509	-0.692385	-0.545893	1.04646	-0.350501	0.0870755	-0.518878	1.72219	-0.199239	-0.655902	0.0457748	 
-11.2551	-4.57466	-10.2586	-7.43804	-1.04638	0.512596	0.672018	-6.48975	-3.21136	-2.2068	-3.9712	-2.08204	-4.3457	1.43145	2.77828	1.69172	2.05263	1.60921	-2.13057	1.41282	-0.0387393	1.3385	0.826594	0.670897	0.00410956	1.46985	-1.18137	-1.40578	-1.9018	0.291895	-0.285259	1.07241	0.0758389	1.24177	-0.466433	-0.966214	-1.46047	-0.244754	-0.295639	-0.574541	-0.562158	-0.362203	0.966354	-0.0211232	0.0168049	-0.0977436	2.42126	-0.091982	-0.916846	0.712608	 
-10.8292	-6.12483	-10.5739	-8.57172	-0.24931	0.626436	0.836467	-7.57993	-3.20809	-2.53191	-3.60202	-2.20763	-4.40778	0.873143	2.39187	1.27615	1.64691	1.76902	-1.84199	1.28546	-0.0393968	1.43619	0.737637	0.69903	-0.143564	1.18516	-0.292807	-0.950936	-1.21112	0.522193	-0.465146	0.725635	-0.0569156	1.53514	-0.508635	-1.11258	-1.10702	-0.400091	-0.290279	-0.559591	-0.393746	-0.374948	0.832742	0.0656362	-0.140304	0.35706	2.76292	0.172389	-1.11149	1.18429	 
-10.7187	-7.81407	-10.8779	-9.47972	0.116006	0.74706	0.616439	-7.93637	-3.41784	-2.87725	-3.03891	-2.12503	-4.47279	0.327411	1.93	0.492948	1.49458	2.09499	-1.51933	1.04477	0.0760912	1.59662	0.597496	0.78989	-0.279938	0.533856	0.760985	-0.725481	-0.163635	0.834088	-0.452382	0.691017	-0.185496	1.76282	-0.445152	-1.29016	-0.567735	-0.563753	-0.399734	-0.678713	-0.316597	-0.485006	0.942735	-0.179165	-0.234129	0.700348	2.79287	0.307273	-0.997796	1.49297	 
-10.3595	-9.33792	-11.3958	-10.1892	0.589756	1.07862	0.742428	-8.69363	-3.32711	-2.9145	-2.31647	-2.26782	-4.42357	-0.233513	1.53149	-0.289302	0.987118	1.95798	-0.820457	1.1638	0.145009	1.61621	0.187006	0.776083	-0.344214	0.0823523	1.77218	-0.31707	0.889283	0.973877	-0.493474	0.499835	-0.252439	1.91812	-0.326112	-1.31625	0.0238145	-0.806957	-0.359886	-0.879957	-0.0797064	-0.564332	0.776088	-0.469148	-0.601903	0.879051	2.65148	0.533157	-0.74931	1.48118	 
-10.3448	-10.5708	-11.8356	-10.8	0.866378	1.30428	0.469361	-8.71801	-3.41085	-3.04514	-1.34085	-2.39892	-4.57094	-0.576204	1.00942	-1.07599	0.939795	1.95574	-0.165576	1.28413	0.339262	1.39929	-0.186001	0.894749	-0.434781	-0.526607	2.58427	-0.338292	2.1011	1.02729	-0.268593	0.491467	-0.418128	1.89317	-0.1784	-1.27086	0.702452	-0.963458	-0.30838	-1.08692	-0.0760974	-0.630734	0.706827	-0.972098	-0.779553	0.770969	2.20294	0.474646	-0.424711	1.42134	 
-9.76734	-11.2869	-12.2481	-11.1608	0.221547	1.22534	0.83794	-8.41792	-3.47408	-2.88974	-1.25643	-2.10217	-3.97469	-1.16781	1.07512	-1.59581	0.507015	1.63577	0.0947917	1.2755	0.0734166	0.842917	-0.696549	1.16931	-0.0636761	-0.727398	2.85727	0.0207452	2.26725	1.15584	-0.112823	0.713893	-0.456806	1.72113	-0.191946	-1.27016	0.831511	-1.1098	-0.174957	-1.17027	0.227217	-0.323867	0.671188	-1.14541	-1.20882	0.829561	1.82257	0.478467	-0.277489	0.968696	 
-7.80408	-11.0339	-12.3115	-11.0466	-1.56343	0.624319	1.95366	-7.4939	-3.52481	-2.22917	-2.08424	-1.38664	-2.26088	-2.14452	1.67778	-1.76878	-0.148735	1.21257	-0.123021	1.23117	-0.830505	-0.128089	-1.2545	1.65115	0.624023	-0.290372	2.45302	0.556733	1.20925	0.837009	-0.0170788	1.25652	-0.303946	1.06102	-0.120296	-1.0117	0.200703	-1.21512	-0.17767	-0.83372	0.881768	0.0513304	0.813273	-0.570428	-1.67813	0.995713	1.25935	0.604992	-0.162699	0.306248	 
-6.70861	-10.7303	-12.6008	-10.8636	-2.74098	0.110594	2.91071	-6.65693	-3.32957	-1.83133	-2.10541	-1.36274	-1.48097	-2.64568	1.93288	-1.89907	-0.258015	1.15104	-0.160338	1.14315	-1.34956	-1.30178	-1.79929	2.01055	0.66816	0.0176951	1.94655	0.472662	0.854042	0.246587	-0.182777	1.32982	-0.195328	0.486408	0.134465	-0.736745	0.273276	-1.21644	-0.10885	-0.720414	1.23232	-0.0375917	0.660891	0.223838	-1.83114	0.746137	0.737291	0.482288	-0.0477488	0.124699	 
-5.17031	-10.2458	-13.0403	-10.6366	-3.56737	-0.386741	4.00376	-6.30009	-2.96195	-1.28916	-2.07988	-1.50732	-0.602004	-3.16699	2.42022	-1.77175	-0.239868	1.16518	-0.102361	0.916657	-1.61015	-2.22175	-2.11955	2.39238	0.908288	0.206043	1.44361	0.450285	0.47263	-0.624648	-0.703492	1.09091	0.0646154	0.100672	0.334536	-0.411558	0.654682	-1.14771	-0.269202	-0.80593	1.39249	-0.456903	0.440897	1.11861	-1.69435	0.3058	0.179514	0.328141	0.146136	-0.0800243	 
-4.13216	-9.77296	-13.4631	-10.2662	-3.95934	-0.794916	4.76728	-5.76121	-2.34964	-0.843786	-1.63128	-1.81423	-0.122229	-3.30573	2.72298	-1.60882	-0.0377403	1.20697	-0.281659	0.520205	-1.59848	-3.03031	-2.31522	2.73626	1.01391	0.354343	0.884894	0.417615	0.229505	-1.24064	-1.32368	0.561262	0.39371	0.159444	0.260062	-0.431336	1.53063	-1.04484	-0.483395	-0.886088	1.13839	-0.851751	0.240067	1.61457	-1.51978	-0.327587	-0.150195	0.0443604	0.118056	-0.356242	 
-3.39967	-10.0457	-13.0827	-10.0449	-4.55189	-1.0484	4.61466	-5.4702	-2.11116	-0.545271	-1.69458	-1.99032	0.606673	-3.28774	2.56062	-1.32014	0.203649	1.16881	-0.499892	0.0606348	-1.52799	-3.18135	-2.37527	2.87946	1.43553	0.265867	0.551607	0.0673621	0.171925	-1.88511	-1.55224	0.0879791	0.622203	0.119816	0.272277	-0.403318	1.76561	-1.19501	-0.619353	-0.632009	0.969114	-0.810443	0.138948	1.87335	-1.33153	-0.662124	-0.127091	0.155379	0.0793817	-0.417394	 
-2.27561	-10.048	-12.5048	-10.0136	-5.35066	-1.30446	4.39954	-5.22221	-1.93358	-0.241231	-2.15274	-2.25166	1.52511	-3.23097	2.15287	-0.831054	0.289108	1.09759	-0.810009	-0.494117	-1.47457	-3.18565	-2.31427	2.96716	1.96631	0.340955	0.0843527	-0.4107	0.105237	-2.39578	-1.9223	-0.525993	0.860579	0.13534	0.174016	-0.420465	1.67334	-1.33845	-0.709693	-0.204617	0.794613	-0.62533	0.0254617	2.12505	-1.07452	-0.824136	-0.0193664	0.352662	0.179714	-0.357008	 
-1.71613	-9.86675	-12.7794	-9.83024	-5.48948	-1.56758	4.60549	-4.83915	-1.67568	0.00473676	-1.71005	-2.81164	1.74009	-3.09197	2.08855	-0.541881	0.435006	1.06603	-1.1464	-0.876863	-1.5308	-3.32905	-2.28694	2.91339	2.12549	0.487291	-0.382173	-0.303157	-0.162284	-2.41273	-2.36603	-0.856775	1.12827	0.347575	-0.1245	-0.563344	2.58653	-1.19348	-0.762642	-0.0478936	0.255069	-0.469201	0.112996	2.37456	-0.946184	-1.03031	0.01531	0.242457	0.160016	-0.466603	 
-0.807147	-9.51636	-12.5044	-9.60275	-5.3733	-1.68722	4.50748	-4.50511	-1.67891	0.245017	-1.32739	-3.26978	1.88081	-2.86251	1.80032	-0.236098	0.465856	1.00326	-1.43699	-1.13836	-1.55054	-3.2221	-2.20691	2.64439	2.23407	0.555677	-0.747461	-0.204402	-0.377089	-2.37345	-2.54291	-0.99466	1.32259	0.434281	-0.303019	-0.536347	3.03412	-0.993571	-0.713908	0.0681118	-0.166479	-0.142291	0.290049	2.54178	-0.695474	-1.02548	0.0332392	0.0998157	0.21662	-0.508078	 
-0.156651	-9.41776	-11.8996	-9.22039	-5.17899	-1.60035	4.19332	-4.33627	-1.83528	0.379811	-1.03742	-3.66541	1.82539	-2.6081	1.41704	0.0549259	0.48447	1.00492	-1.59123	-1.26552	-1.45342	-2.91748	-2.1657	2.24508	2.22434	0.553262	-1.11344	-0.00345725	-0.461767	-2.32807	-2.6938	-1.03902	1.56183	0.421282	-0.390342	-0.519971	3.22671	-0.706041	-0.576725	0.161971	-0.408335	0.143387	0.464347	2.58155	-0.358552	-0.827852	0.093445	-0.130457	0.413754	-0.455921	 
-0.94559	-10.6512	-11.5519	-9.28439	-6.36732	-1.38066	3.99572	-4.52062	-1.94882	0.15981	-1.30645	-4.30759	1.94353	-2.56649	0.656674	0.504256	0.366857	1.08516	-1.83425	-1.6255	-1.19339	-2.75871	-2.39018	2.03337	2.23442	0.589606	-1.58746	0.221672	-0.484115	-2.55223	-2.954	-1.19642	2.00794	0.304932	-0.5245	-0.697462	3.29002	-0.473319	-0.270177	0.19254	-0.487044	0.445965	0.702098	2.60021	0.118666	-0.563492	0.0962879	-0.537947	0.749759	-0.340446	 
-0.493968	-10.3047	-11.4273	-9.00368	-5.88966	-1.40591	3.88131	-4.35592	-2.34176	0.196324	-0.762954	-4.48033	1.45045	-2.39466	0.283704	0.675707	0.27264	1.22858	-1.83809	-1.59332	-1.15847	-2.70217	-2.4705	1.48809	2.07612	0.663725	-1.90306	0.786443	-0.7511	-2.34225	-2.73877	-0.818517	2.2176	0.176899	-0.593267	-0.506684	3.31423	0.0358218	-0.0854796	0.108992	-0.544299	0.718713	0.980806	2.52059	0.498028	-0.522857	0.0348323	-0.928549	0.742641	-0.344209	 
-1.31241	-11.2904	-11.2568	-9.09198	-6.52585	-1.12132	3.60679	-4.67185	-2.73022	-0.0537028	-0.72688	-4.71126	1.17288	-2.45489	-0.58594	1.2092	-0.154453	1.5874	-1.52902	-1.72167	-1.02406	-2.74695	-2.81808	1.08075	2.0129	0.643845	-2.36842	1.31902	-0.982755	-2.36211	-2.48454	-0.599147	2.51549	-0.0912618	-0.678783	-0.510178	2.9688	0.438151	0.370916	0.159403	-0.273711	0.73798	1.01077	2.33401	0.860418	-0.365974	0.0352793	-1.1623	0.699057	-0.182559	 
-2.10429	-11.9845	-10.1585	-8.66645	-6.91332	-0.822494	2.78812	-4.85791	-2.9037	-0.193948	-0.855537	-4.2072	0.758777	-2.34623	-1.64747	1.72814	-0.601583	1.90871	-1.05635	-1.83952	-0.95087	-2.57325	-2.97024	0.853878	1.82179	0.363762	-2.71256	1.52745	-1.27253	-2.50204	-1.87361	-0.585083	2.47318	-0.381589	-0.686402	-0.404792	2.09478	0.751774	0.941027	0.105101	0.216708	0.596425	0.971486	1.80253	0.98445	-0.264187	0.0218359	-0.928611	0.57074	0.24768	 
-2.99147	-12.3329	-9.94159	-8.50237	-6.82381	-0.641566	2.43127	-5.12567	-3.02159	-0.367649	-0.381361	-4.02014	0.109248	-2.22062	-2.47204	2.14794	-0.934533	2.05837	-0.518871	-1.59834	-1.06562	-2.53792	-2.96784	0.511515	1.75852	0.224386	-2.96506	2.17459	-1.60524	-2.15956	-1.29656	-0.605221	2.30082	-0.579872	-0.899618	0.174119	1.48487	1.07235	1.05894	-0.118479	0.724355	0.503961	0.721858	1.5021	0.860775	-0.0375622	0.0908542	-0.646002	0.0701492	0.496166	 
-4.41157	-12.867	-9.67513	-8.16251	-6.25696	-0.369972	1.99394	-5.40818	-2.93877	-0.634827	0.517745	-3.81834	-0.615125	-1.75579	-3.25701	2.48377	-0.981824	2.06052	0.192462	-1.25932	-1.2064	-2.28529	-2.81369	0.0813029	1.52857	-0.0705466	-2.9021	2.69536	-1.67137	-1.52976	-0.7511	-0.796852	1.86008	-0.592231	-1.09145	0.916097	0.779021	1.33896	0.99087	-0.41846	1.32239	0.393816	0.345769	1.07726	0.405937	0.32677	0.215341	-0.226989	-0.410588	0.68198	 
-5.86386	-13.3637	-8.38577	-7.78879	-6.22268	-0.198578	1.15484	-5.74029	-2.59354	-0.380167	0.397537	-2.77572	-0.858855	-1.31417	-4.64548	2.8512	-1.17358	2.11593	0.989447	-1.09533	-1.41323	-1.89733	-2.08548	0.342309	1.41615	-0.517246	-2.60701	2.50556	-1.98404	-0.651594	-0.367493	-1.10783	1.53208	-0.201222	-1.2379	1.55748	-0.5374	1.16873	1.14884	-0.834686	1.6366	0.81552	0.0944252	0.216003	-0.500005	0.945491	0.534368	0.507284	-0.853084	1.18695	 
-8.13912	-13.6785	-7.76104	-7.71103	-5.18182	-0.0215776	0.471867	-5.72966	-2.28117	-0.453895	1.36382	-2.28359	-1.84567	-0.328255	-5.78404	2.93971	-0.926821	2.12576	1.60259	-0.890295	-1.21257	-1.4237	-1.51905	0.267813	0.758802	-1.00853	-1.97097	2.47656	-2.0216	0.772684	0.134517	-1.50246	1.04039	0.190371	-1.35796	1.93415	-0.936394	0.906963	1.12836	-1.14494	1.49091	0.990844	-0.00861965	-0.656885	-1.14722	1.17104	0.910461	0.836954	-1.50268	1.08891	 
-10.1623	-12.6588	-7.2451	-7.32541	-4.99192	-0.745416	0.49399	-4.89941	-2.38245	-0.309724	1.79545	-1.93578	-3.00589	0.0962969	-6.10378	3.22281	-0.396603	2.11171	1.66866	-0.883193	-0.87446	-1.21052	-0.831981	0.416273	-0.28161	-1.05718	-1.78482	1.93749	-2.3794	1.70589	0.516851	-1.5044	0.432221	0.274793	-1.26365	1.99121	-1.06999	0.550619	0.600725	-1.0041	0.819637	1.36428	0.1195	-0.462202	-1.46709	1.17705	0.845492	1.07626	-1.67878	0.94811	 
-12.0452	-11.2861	-6.87781	-6.85838	-4.63544	-1.6092	0.401109	-3.71433	-2.7935	-0.138809	2.09851	-1.81668	-4.3673	0.536851	-5.96647	3.53301	0.245176	2.17966	1.61261	-0.930783	-0.393151	-0.857788	-0.152903	0.430584	-0.85792	-1.06352	-1.63333	1.15073	-2.49542	1.69967	0.839097	-1.24453	-0.125182	0.153814	-1.00641	1.52182	-0.670632	0.271671	0.167297	-0.548073	0.302096	2.07634	0.306405	0.205869	-1.45882	0.568893	0.423356	0.895245	-1.25323	0.820889	 
-13.504	-10.2412	-6.4347	-6.01988	-4.17368	-2.41182	0.0651267	-2.52451	-3.37688	0.159155	2.20431	-1.81752	-5.15537	1.28659	-5.43403	3.64255	0.920883	1.97095	1.63675	-1.03299	-0.0845818	-0.0732091	0.565931	0.285977	-0.916167	-1.24371	-1.44099	0.507088	-2.61718	1.08876	1.29611	-1.01533	-0.664774	0.0573771	-0.808971	0.696956	-0.499298	0.347368	-0.119987	0.0282772	0.0684484	2.64569	0.477343	0.701058	-1.29695	-0.0797143	0.0120862	0.225717	-0.827242	0.732795	 
